URLs successfully downloaded, Size in kilobytes, # outlinks found, Content-type
https://www.dailymail.co.uk/news/article-5758333/Former-Trump-campaign-aide-says-FBI-tried-use-informant-create-reason-FISA-warrants.html,525,984,text/html
https://www.dailymail.co.uk/news/article-3215333/El-Chapo-cartel-s-collection-luxury-cars-military-grade-weapons-seized-remains-run.html?ns_mchannel=rss&amp,557,1035,text/html
https://www.dailymail.co.uk/news/article-3395621/There-ll-no-great-escape-Mexico-insists-El-Chapo-NOT-break-prison-jail-reinforced-ring-steel.html?ns_mchannel=rss&amp,547,1028,text/html
https://www.dailymail.co.uk/news/article-6703397/Airbus-end-production-A380-superjumbo-jet.html?amp&ns_mchannel=rss,599,1032,text/html
https://www.dailymail.co.uk/news/article-3404464/Sean-Penn-admits-stunned-El-Chapo-risk-meeting-him.html?ns_mchannel=rss&amp,569,1040,text/html
https://www.dailymail.co.uk/news/article-6657687/Sackler-family-targeted-veterans-increase-Oxycontin-profits-survival-guide-urging-opioid-use.html,534,995,text/html
https://www.dailymail.co.uk/news/article-5841845/amp/Serbian-mother-shares-heartbreaking-images-two-year-old-daughter-died-measles.html,273,766,text/html
https://www.dailymail.co.uk/news/article-3392738/You-don-t-know-mess-got-El-Chapo-s-furious-two-sons-surface-threaten-Mexican-government-father-s-shocking-arrest.html?ns_mchannel=rss&amp,564,1044,text/html
https://www.dailymail.co.uk/news/article-5759923/amp/Iraq-execute-40-foreign-ISIS-brides.html,263,766,text/html
https://www.dailymail.co.uk/news/article-6683271/Your-five-minutes-Trumps-acting-AG-tells-Democratic-committee-chair-stop-questions.html,530,989,text/html
https://www.dailymail.co.uk/news/article-6703761/Heartbroken-father-passenger-car-knocked-killed-daughter-12.html?amp&ns_mchannel=rss,519,993,text/html
https://www.dailymail.co.uk/news/article-6696291/Jury-reaches-verdict-El-Chapo-drug-trafficking-trial.html?ico=amp-comments-addcomment,579,999,text/html
https://www.dailymail.co.uk/news/article-6278343/Chinese-engineers-rotate-two-7-000-tonne-rail-bridge-sections-place.html,515,987,text/html
https://www.dailymail.co.uk/news/article-3579677/Drug-boss-El-Chapos-new-prison-rated-Mexicos-worst.html,556,1029,text/html
https://www.dailymail.co.uk/news/article-6549365/amp/HMS-Mersey-protect-Kent-coast-RAF-tracks-smuggler-boats.html,271,765,text/html
https://www.dailymail.co.uk/news/article-6694507/ISIS-bride-tells-West-Dont-judge-harshly.html,518,986,text/html
https://www.dailymail.co.uk/news/article-6070803/amp/Yazidi-former-sex-slave-Iraq-fleeing-Germany-met-ISIS-captor.html,273,764,text/html
https://www.dailymail.co.uk/news/article-6628821/Police-reveal-five-victims-Florida-bank-mass-shooting-women.html,552,1000,text/html
https://www.dailymail.co.uk/news/article-6701801/Rapper-21-Savage-leaves-Georgia-ICE-prison-private-jet.html?amp&ns_mchannel=rss,529,984,text/html
https://www.dailymail.co.uk/news/article-6556361/Canada-says-13-citizens-detained-China-Huawei-CFO-arrest.html,517,987,text/html
https://www.dailymail.co.uk/news/article-5609153/We-killed-couple-Russians-air-strike-Syria-CIA-boss-reveals.html,518,987,text/html
https://www.dailymail.co.uk/news/article-6604849/amp/Theres-one-person-tell-Prince-Philip-stop-driving-Queen-dare.html,271,765,text/html
https://www.dailymail.co.uk/news/article-6683011/amp/Whitaker-faces-grilling-House-Judiciary-Committee-oversight-Russia-probe.html,300,772,text/html
https://www.dailymail.co.uk/news/article-6678527/Ocasio-Cortez-launches-Green-New-Deal-climate-push-Nancy-Pelosi-mocks-it.html,547,1007,text/html
https://www.dailymail.co.uk/news/article-5378335/Gulf-War-hero-left-sleeping-streets-Bournemouth.html?ns_mchannel=rss&amp,540,1030,text/html
https://www.dailymail.co.uk/news/article-5344481/British-soldier-dies-incident-Iraq-air-base.html?ns_mchannel=rss&amp,541,1031,text/html
https://www.dailymail.co.uk/news/article-3871662/amp/Common-law-wife-Mexico-narco-El-Chapo-files-complaint.html,269,767,text/html
https://www.dailymail.co.uk/news/article-5759575/Michael-Cohens-Taxi-king-business-partner-agrees-cooperate-Muellers-probe.html,520,983,text/html
https://www.dailymail.co.uk/news/article-5800103/Top-secret-files-ex-aide-Defence-Secretary-cleared-groping-leaked-CPS.html,521,987,text/html
https://www.dailymail.co.uk/news/article-6697041/amp/Supermax-prison-El-Chapo-call-new-home.html,300,766,text/html
https://www.dailymail.co.uk/news/article-5607373/Donald-Trump-softens-stance-airstrike.html,231,209,text/html
https://www.dailymail.co.uk/news/article-3927654/The-biggest-shopping-day-Chinese-people-splurge-10-million-minute-annual-online-buying-spree-leaves-Black-Friday-dust.html,167,186,text/html
https://www.dailymail.co.uk/news/article-6056243/20-000-30-000-IS-fighters-left-Iraq-Syria-UN-report.html?ns_mchannel=rss&amp,514,982,text/html
https://www.dailymail.co.uk/news/article-3269874/El-Chapo-one-year-s-popular-politically-incorrect-Halloween-costumes.html?ns_mchannel=rss&amp,554,1034,text/html
https://www.dailymail.co.uk/news/article-6589827/Canadian-citizen-sentenced-death-China-smuggling-drugs-country.html,551,1002,text/html
https://www.dailymail.co.uk/news/article-6679285/Says-Trump-projecting-unruliness-claim-congressional-harassment.html,543,1003,text/html
https://www.dailymail.co.uk/news/article-5684427/John-Profumos-great-nephew-Jamie-Janson-42-arrested-fighting-ISIS-Syria.html,513,980,text/html
https://www.dailymail.co.uk/news/article-5075297/Huge-7-3-magnitude-quake-hits-Iraq-near-Iranian-border.html?ns_mchannel=rss&amp,229,245,text/html
https://www.dailymail.co.uk/news/article-6070803/Yazidi-former-sex-slave-Iraq-fleeing-Germany-met-ISIS-captor.html?ns_mchannel=rss&amp,523,988,text/html
https://www.dailymail.co.uk/news/article-6696903/Rudolph-Blaze-Ingram-7-sprints-100M-13-48-seconds-Tampa-Florida-tack-race.html?amp&ns_mchannel=rss,534,994,text/html
https://www.dailymail.co.uk/news/article-6166655/amp/Trump-lashes-John-Kerry-illegal-meetings-Iran.html,268,767,text/html
https://www.dailymail.co.uk/news/article-5178887/Four-Iraqi-citizens-win-High-Court-damages-against-MoD.html?ns_mchannel=rss&amp,545,1028,text/html
https://www.dailymail.co.uk/news/article-5269855/26-killed-Baghdad-twin-suicide-blast-officials.html?ns_mchannel=rss&amp,537,1030,text/html
https://www.dailymail.co.uk/news/article-6694199/Devastating-suicide-note-seven-year-old-boy-gave-teacher-horrific-bullying.html?amp&ns_mchannel=rss,522,987,text/html
https://www.dailymail.co.uk/news/article-5900141/Iraq-executes-12-death-row-jihadists-RETALIATION.html?ns_mchannel=rss&amp,520,990,text/html
https://www.dailymail.co.uk/news/article-6684029/Trump-doesnt-follow-diet-exercise-plan-religiously-admits-White-House.html,528,991,text/html
https://www.dailymail.co.uk/news/article-5682569/RAF-airstrike-targeting-three-ISIS-fighters-Syria-unintentionally-killed-civilian.html,516,982,text/html
https://www.dailymail.co.uk/news/article-5725111/amp/Firebrand-cleric-militia-killed-British-troops-Iraq-War-leads-election-polls.html,266,764,text/html
https://www.dailymail.co.uk/news/article-3816874/Sons-El-Chapo-likely-deadly-ambush-Mexico.html,567,1037,text/html
https://www.dailymail.co.uk/news/article-5611419/amp/Trumps-armada-Huge-task-force-12-warships-sets-sail-Syria.html,305,769,text/html
https://www.dailymail.co.uk/news/article-6067923/Imam-Didsbury-mosque-Manchester-bomber-worshipped-recorded-calling-armed-jihad.html,529,995,text/html
https://www.dailymail.co.uk/news/article-6693125/Five-people-shot-dead-Texas-home.html,534,999,text/html
https://www.dailymail.co.uk/news/article-6495827/Wills-Kate-release-family-photo-greeting-card.html,213,228,text/html
https://www.dailymail.co.uk/news/article-3846266/Mexican-federal-judge-presided-appeals-high-powered-drug-kinpins-like-El-Chapo-assassinated-outside-home.html,550,1035,text/html
https://www.dailymail.co.uk/news/article-5808743/Uber-driver-used-laughing-gas-BBC-documentary-convicted-selling-drug-students.html,516,983,text/html
https://www.dailymail.co.uk/news/article-6694263/amp/Man-allegedly-shot-dead-wife-baby-withdrawn-bar-hours-before.html,282,763,text/html
https://www.dailymail.co.uk/news/article-3838289/Mexico-aims-extradite-drug-lord-Guzman-early-2017.html,544,1027,text/html
https://www.dailymail.co.uk/news/article-6531239/Will-William-Kate-shun-Eton-Prince-George.html,514,984,text/html
https://www.dailymail.co.uk/news/article-5799027/RAF-9-billion-fleet-land-HMS-Queen-Elizabeth-Donald-Trump-visit.html,511,978,text/html
https://www.dailymail.co.uk/news/article-6698307/Texas-big-game-hunter-paid-Pakistan-110K-kill-rare-Himalayan-screw-horn-goat.html?amp&ns_mchannel=rss,518,991,text/html
https://www.dailymail.co.uk/news/article-5318737/Platells-People-Harry-tragic-heroes-forgot.html,546,1027,text/html
https://www.dailymail.co.uk/news/article-6689879/Letting-hang-Hilarious-moment-man-loses-shorts-cruise-ship-surfing-ride.html,513,982,text/html
https://www.dailymail.co.uk/news/article-5696317/How-Prince-Harrys-bid-royal-serve-frontline-25-years-axed.html?ns_mchannel=rss&amp,518,983,text/html
https://www.dailymail.co.uk/news/article-5610343/Former-Chancellor-Ken-Clarke-says-MPs-consulted-Syria.html,519,983,text/html
https://www.dailymail.co.uk/news/article-6678771/Trump-stumbles-Prayer-Breakfast-speech-celebrates-abolition-civil-rights.html,525,992,text/html
https://www.dailymail.co.uk/news/article-5673695/Father-Army-vet-posts-photos-filthy-room-son-forced-wait-Salt-Lake-City-VA.html?ns_mchannel=rss&amp,517,984,text/html
https://www.dailymail.co.uk/news/article-5254581/How-Mosul-struggling-recover-ISIS-occupation.html?ns_mchannel=rss&amp,214,243,text/html
https://www.dailymail.co.uk/news/article-5898093/Two-cops-probed-doing-help-murdered-Bronx-teen-bleeds-death.html,236,228,text/html
https://www.dailymail.co.uk/news/article-3858480/Drug-cartel-s-revenge-against-rats-Thieves-roll-ground-agony-Mexican-gang-cuts-HANDS-warning-others.html,546,1028,text/html
https://www.dailymail.co.uk/news/article-5083215/Iraqi-officials-want-send-jailed-ISIS-brides-home.html?ns_mchannel=rss&amp,538,1028,text/html
https://www.dailymail.co.uk/news/article-6703077/Delta-flight-makes-emergency-landing-severe-turbulence-injures-5.html?amp&ns_mchannel=rss,525,989,text/html
https://www.dailymail.co.uk/news/article-6656509/Vampire-murderer-drank-victims-blood-went-work-DOCTOR-Russia.html,515,983,text/html
https://www.dailymail.co.uk/news/article-5527765/Banker-plunged-death-held-hostage-Iraq.html?ns_mchannel=rss&amp,512,985,text/html
https://www.dailymail.co.uk/news/article-6586135/Meghans-bodyguard-quit-just-six-months-job.html?ico=amp-comments-addcomment,158,172,text/html
https://www.dailymail.co.uk/news/article-5897343/amp/NBC-accused-killing-former-models-MeToo-stories-Russell-Simmons-AJ-Calloway.html,287,766,text/html
https://www.dailymail.co.uk/news/royals/article-6041691/How-low-Theresa-PM-performs-excruciatingly-deep-curtsy-Prince-William.html,148,172,text/html
https://www.dailymail.co.uk/news/article-5832921/Australia-hit-deadliest-flu-epidemic-20-years-vaccinations-killer-virus-run-out.html,518,984,text/html
https://www.dailymail.co.uk/news/article-4024822/Six-people-hurt-car-smashes-pedestrians-busy-London-street.html,191,217,text/html
https://www.dailymail.co.uk/news/article-5320737/Top-guns-tears-War-heroes-turn.html,551,1031,text/html
https://www.dailymail.co.uk/news/article-5686277/amp/Journalist-hurled-shoe-George-W-Bush-stands-parliament-Iraq.html,268,766,text/html
https://www.dailymail.co.uk/news/article-6586135/Meghans-bodyguard-quit-just-six-months-job.html?ico=amp-comments-viewall,158,172,text/html
https://www.dailymail.co.uk/news/article-6621169/Prince-William-adopted-role-waiter-taking-order-interviewed-Sir-David-Attenborough-Davos.html,522,982,text/html
https://www.dailymail.co.uk/news/article-5895095/Melania-Trump-heading-US-Mexico-border.html,593,1044,text/html
https://www.dailymail.co.uk/news/article-6680333/amp/Video-shows-21-Savage-young-schoolboy-London-shortly-rapper-moved-Atlanta.html,282,765,text/html
https://www.dailymail.co.uk/news/article-5140945/Illegal-immigrants-SUPERGLUED-lorry.html?ns_mchannel=rss&amp,543,1031,text/html
https://www.dailymail.co.uk/news/article-5505959/Iraqi-asylum-seeker-GUILTY-Parsons-Green-bombing.html?ns_mchannel=rss&amp,586,1007,text/html
https://www.dailymail.co.uk/news/article-4162396/Wife-man-tied-terror-attack-admits-marriage-sham.html,547,1027,text/html
https://www.dailymail.co.uk/news/article-6704807/McCabe-says-Justice-Department-held-meetings-discuss-recruiting-Pence-25th-Amendment-push.html?amp&ns_mchannel=rss,556,992,text/html
https://www.dailymail.co.uk/news/article-5897479/Sammy-Sosa-dismisses-criticism-lighter-skin-tone-says-does-not-bother-hes-rich.html,520,987,text/html
https://www.dailymail.co.uk/news/article-6698307/amp/Texas-big-game-hunter-paid-Pakistan-110K-kill-rare-Himalayan-screw-horn-goat.html,271,769,text/html
https://www.dailymail.co.uk/news/article-5513595/New-biography-reveals-bravery-Prince-Harry.html,541,989,text/html
https://www.dailymail.co.uk/news/article-6700131/Shocking-moment-Norwegian-Cruise-Lines-ship-based-Florida-crashes-dock-Puerto-Rico.html,517,983,text/html
https://www.dailymail.co.uk/news/article-5841845/Serbian-mother-shares-heartbreaking-images-two-year-old-daughter-died-measles.html?amp&ns_mchannel=rss,521,992,text/html
https://www.dailymail.co.uk/news/article-5324817/Drought-hit-Cape-Town-braces-9-11-level-crisis.html,547,1027,text/html
https://www.dailymail.co.uk/news/article-6701803/amp/Ex-Cowboys-RB-Randle-ordered-stand-trial-rape-sodomy-claims-wasnt-refused.html,270,764,text/html
https://www.dailymail.co.uk/news/article-4470698/amp/US-not-one-dollar-El-Chapo-s-14Billion.html,268,767,text/html
https://www.dailymail.co.uk/news/article-6698905/Police-searching-Moors-murder-victim-Keith-Bennett-refused-access-Ian-Bradys-briefcases.html?amp&ns_mchannel=rss,536,994,text/html
https://www.dailymail.co.uk/news/article-5611419/Trumps-armada-Huge-task-force-12-warships-sets-sail-Syria.html?ns_mchannel=rss&amp,198,180,text/html
https://www.dailymail.co.uk/news/article-5028439/Body-Iraq-weapons-inspector-David-Kelly-dug-up.html?ns_mchannel=rss&amp,544,1035,text/html
https://www.dailymail.co.uk/news/article-6679825/21-Savage-driving-recklessly-fully-loaded-Glock-pulled-over.html,516,982,text/html
https://www.dailymail.co.uk/news/article-5851525/Angelina-Jolie-meets-families-Mosul-40-000-civilians-died-ISIS-battles.html?ns_mchannel=rss&amp,164,192,text/html
https://www.dailymail.co.uk/news/article-6693051/amp/Nebraska-RB-Washington-faces-revenge-porn-charges.html?ico=amp_articleRelated,271,764,text/html
https://www.dailymail.co.uk/news/article-6157879/Former-NFL-running-charged-rape-Kansas.html,513,975,text/html
https://www.dailymail.co.uk/news/article-5609273/After-Cape-Town-cities-globe-warned-action-prevent-water-running-out.html,522,990,text/html
https://www.dailymail.co.uk/news/article-6700131/Shocking-moment-Norwegian-Cruise-Lines-ship-based-Florida-crashes-dock-Puerto-Rico.html?amp&ns_mchannel=rss,517,984,text/html
https://www.dailymail.co.uk/news/article-6065119/US-officials-Iraqi-refugee-terror-group.html,517,983,text/html
https://www.dailymail.co.uk/news/article-4369164/New-images-fugitive-teacher-abducted-student.html,561,1034,text/html
https://www.dailymail.co.uk/news/article-6668795/Colorado-jogger-fends-kills-mountain-lion-rural-trail.html,513,981,text/html
https://www.dailymail.co.uk/news/article-6700975/Florida-family-raising-11-month-old-baby-gender-neutral-calling-theyby.html?amp&ns_mchannel=rss,517,988,text/html
https://www.dailymail.co.uk/news/article-5730125/ISIS-leader-responsible-pilot-burned-alive-cage-captured.html?ns_mchannel=rss&amp,523,994,text/html
https://www.dailymail.co.uk/news/article-6696903/amp/Rudolph-Blaze-Ingram-7-sprints-100M-13-48-seconds-Tampa-Florida-tack-race.html,276,768,text/html
https://www.dailymail.co.uk/news/article-6695421/Mayim-Bialik-blasts-United-Airlines-employee-shut-boarding-gate-door-face.html?ico=amp-comments-viewall,522,984,text/html
https://www.dailymail.co.uk/news/article-6675559/Jay-Z-calls-21-Savage-ICE-arrest-absolute-travesty-hires-lawyer-rappers-immigration-case.html,526,982,text/html
https://www.dailymail.co.uk/news/article-4947820/German-girl-joined-ISIS-reveals-groomed.html?ns_mchannel=rss&amp,572,1044,text/html
https://www.dailymail.co.uk/news/article-5407957/amp/German-jihadi-bride-17-jailed-six-years-Iraq.html,265,767,text/html
https://www.dailymail.co.uk/news/article-6700975/Florida-family-raising-11-month-old-baby-gender-neutral-calling-theyby.html,517,987,text/html
https://www.dailymail.co.uk/news/article-5791233/Egyptian-asylum-seeker-jailed-seven-years-raping-14-year-old-schoolgirl-met-online.html,520,981,text/html
https://www.dailymail.co.uk/news/article-5841845/Serbian-mother-shares-heartbreaking-images-two-year-old-daughter-died-measles.html,521,991,text/html
https://www.dailymail.co.uk/news/article-4368528/Drug-fueled-trucker-drove-3-000-miles-NON-STOP.html,540,1026,text/html
https://www.dailymail.co.uk/news/article-6573533/amp/FBI-confirms-El-Chapo-filmed-interrogating-man-chained-pole-viral-video.html,279,765,text/html
